Customer Id,prediction
Q5OK4L2Q5XNH,0.8442266883508731
CBHVMVE7TRP5,0.9232757095583701
9UGHQ91U4F0M,0.4730257563849431
3UWXWMZK4ZGL,0.9053615101475166
5CGEMLMBOPES,0.16357356834745745
SPJ0K6KGDGN7,0.1934511134877903
9EFRT3UC3PDN,0.1539618883525871
7BH09UOH5SVF,0.34317730018741494
VYY6N0NLM8UE,0.2626129772086097
NVER903056B7,0.1981388259326712
WRHLQZGSZ8L6,0.2772404067115934
FU9LL0FQCNOP,0.19128771985109982
PC4N9XPMSQSA,0.13450149729614808
5N6XLMQL0V3K,0.9610943057279394
EG7O0UFBKDUG,0.17837137702819028
PY0ZWYLSCJZN,0.18785869852154605
N1UGI6V7H2WF,0.1889889146762765
MZOC6IE8IMNV,0.9171268255255116
HDPPLWUTUDQ1,0.9264273389921843
ZCOU6WAGN26Y,0.2220107673285117
MHVC11TV0MGA,0.23695681289042883
WI63WG1KBKZ6,0.23573429025698722
T2IZWIEZDJ0C,0.19192669866833106
R0D8BZ9552RG,0.41470093240400263
SA7E3RJY86MZ,0.16321843188583007
XDNO84VA3P7H,0.18166596129893564
5XA7H43SW76F,0.18688823656037137
ZP06NQEP3Z6K,0.2686546265352443
AY113SQ9H4BJ,0.9203140791662392
HLT8JUJLAJEF,0.18924818352863387
Z2SZEAUNILWX,0.36165994488795783
T3LZ5Y77PTZA,0.27014443208360156
CPE6L9FCCPOI,0.9333377065386567
2WFF7OD1QSBB,0.9437671544312353
40ZCZ5JB1EBG,0.3069770013235127
9UJEWJSQ3LT1,0.18924818352863387
1OUNUKM23I42,0.21681010902377013
XU3RFC2L0LZG,0.9512809187348378
UHEDKKMNF58W,0.8676883949199335
9YWZ8J7UCMQ7,0.18785869852154605
4T2SO9DSWH9E,0.30929026645376245
33E7RTVWQ3FN,0.19192669866833106
M9AQOH3SYYBR,0.17341541216643483
FUTCMN69MGAH,0.2440028560964066
W9XOYIFUQPW4,0.2940021585446915
JO9BNZRBO0CA,0.9002612046560553
X72IQEIU1QKM,0.2725429186362718
VCV8VAM4N7HS,0.25877405680692495
MI48MY1LTM4M,0.18848889270505748
WA6DE0HPRBMB,0.17837137702819028
2YRA9VKRZOQE,0.1934511134877903
97I94WYVT5PC,0.6530806863238356
FSM0JLCCR7AY,0.17341541216643483
UPHJGLQV45WW,0.42404005856591725
KW9LR65SYQGF,0.17341541216643483
DQOTO5YKORYK,0.18868729560023342
UCXCBC9USUDU,0.17766068785784622
7Z0GRZCXFSZ1,0.14132728115130355
5CL12W44TUOV,0.3861289283014297
YAW9ZQTN585R,0.18166596129893564
45RRIO9P4RJC,0.17341541216643483
VGK40ERV74UP,0.18868729560023342
KG6S0570ID9R,0.246918499680255
5BXS7ANQ514H,0.18166596129893564
H77VQDOX554E,0.1539618883525871
YRCFUBSU5D1G,0.0033912467840951474
0ULO02BLHX2H,0.19128771985109982
B2SW8YEOZ708,0.08231309063592314
601HAL683PXN,0.24375201577073768
FOM5OYRTB2CG,0.2626129772086097
9SNEPC1R7A40,0.2020146378879058
3YP8RJO1M9BF,0.19128771985109982
FTF7UYBXX3WN,0.3606681012719318
WV1LJL1E1TQG,0.31173503073599396
1BXKLACYUD7N,0.9417709922596571
K8OV1RBD6NAS,0.006550077543964986
VR5BX4ZDA6HO,0.18166596129893564
VZY3703GOWWB,0.2072706818791576
FFL9C6CIZ6IQ,0.19444921412765218
5FUE0YKFHXD6,0.32509604000433445
YA6XB9JXFHKQ,0.9221735411964685
3VU3ECMYJFFD,0.19128771985109982
VB20LQQ6BD8E,0.17280007294616795
CRBUKGWCBAJI,0.1415921766301064
0TT54U36ZJAU,0.1860903238593712
GZHYLL80A15A,0.23333588363152646
YEJ1ZAEG328N,0.8735372100038707
3CTD0580ZN2W,0.2191894020882505
TEORBES9MBU1,0.14674392607782508
G71B80T0KII9,0.15091704373004966
1H0DXXO2LL8V,0.23061126836630164
J9WRU0F6GX4Y,0.23333588363152646
4EY5NHSX2D90,0.19680327223023003
RGA4IJAMKB11,0.9352506377370747
PTYYTFT7Y0T0,0.31487068893941944
9YQ73D4EFSTU,0.9221735411964685
BGP67X6XEUEH,0.2244763522550623
8MFFQE4I8RAD,0.8836415122623876
8QE237RPLQ6O,0.15091704373004966
EY3QB8SUBXC6,0.7769550301272807
EV6WYCP9JSVM,0.18001295106414092
6UMOLSY0CD7Y,0.003209753066622677
NAVEVOGULGOO,0.19128771985109982
2SLGKXO0J0TO,0.9470634773771152
MPVN5UNQO77G,0.18166596129893564
BY11TELFYIFB,0.1981388259326712
SY6GNRWBUOER,0.9352988659653527
C0MEQCRKBKMZ,0.9352506377370747
ZA5J3V6X1ZLA,0.18228004386906144
TOQ7FFYEEDC1,0.49973256211472195
T4IUC96SKJYH,0.7469826785755334
D15H6GCWV42R,0.21071936774272937
G3BLZLUFDTXE,0.18924818352863387
JFCM42IC7AGV,0.19817303172729148
PJCGECEOKQU0,0.086357786633291
9YPBEJBQQ2IM,0.17907481082134577
PIZK163UW49S,0.9160251441550563
83TIUUHFRH0I,0.15091704373004966
TVA98UGCJLXL,0.6910351030514494
LS0C4TNGHYDN,0.17280007294616795
HKJO9TV9CIFS,0.9053615101475166
A3H6VIJ8EBSG,0.17341541216643483
SQM0J39NJV7Z,0.9307263255183433
3REX0554TY45,0.19917378551459894
W3TZJLZIBYOZ,0.2110872699881185
NZVQDMDE7PG5,0.9039024411351653
6C7IF04G8CTP,0.34252929895942963
0GP2EQWIGAB8,0.0030620924867726463
AKPYR0SWUP51,0.33231770947385514
SUZLRXQ1D72A,0.2940021585446915
28QDD1Z8V8JB,0.18868729560023342
SZ2H5UGLUC8G,0.9396759405847975
5D3483DC72BM,0.7469826785755334
FMG5DBT7OTH3,0.9002612046560553
SMTJZVC119IW,0.18924818352863387
IM3WRLREKPL6,0.6728525565461012
7KV1GJ03X8W5,0.1539618883525871
YNB3PHEUX049,0.3833682060134839
P5N2FU3LRAER,0.25998199659621796
VUPDVNKWD45Z,0.0047567748587222375
J5MN02VDHC0H,0.1539618883525871
GWTRYW3GSTGA,0.9767401836661731
K49CAO9SY5WA,0.27471467975572683
SDBSMCGDYUZF,0.19547775232918485
OMI0X9YUCUN0,0.24439007318088882
PHVNF2GQARPU,0.17280007294616795
GLQ2UYGF3L3R,0.10778778530084314
UK3LHF4NDDKN,0.18228004386906144
2CU0D33Y1Q4R,0.9035283843576561
N34G2ZVTVA2D,0.36586126749141923
7G3PPXCQ644V,0.14674392607782508
1XP6QTS4WIM7,0.2220107673285117
SEJQUEYJJ249,0.29048226544975775
Y2OM6QA13VH6,0.9512809187348378
NO85N3SIF7L4,0.0031884050387635757
JD6PJ9PWILNX,0.3248145577444036
7PNHP54URB6D,0.20682645690126422
4L87O74SMNOV,0.2072706818791576
5L4LXF4T56UB,0.15091704373004966
N6ZFGKWJP912,0.15091704373004966
HAVA366SLZ0M,0.1539618883525871
58TJ9T7OC3MF,0.17341541216643483
5DE183IQM7H9,0.8893271819447182
D7NQKKW1Q7YI,0.20375127933028503
O66MEC9F7H54,0.1539618883525871
EHIXPO7T4Z9H,0.14674392607782508
VE4A2V3Q8WC4,0.11710820978335335
AO1SRI3DVAZW,0.4093439111151138
VNPMDP0OMDYT,0.9866526623054956
7VS4H83F18UA,0.2191894020882505
CMIHMQTLAXWP,0.29875027609343907
BQTQMJR6F4ZN,0.2072706818791576
F091BCM3W01K,0.18166596129893564
9GIZ2EDVRLWJ,0.14631998999935425
X1F5GA10EGW2,0.8785310011560391
UOQXCL7FDN6W,0.4968080979063855
FCOYZYHNYGVH,0.9087003838381604
CE3Q7PKINAVQ,0.18968627601849014
QGD8B2PAHZ6L,0.2252256065260246
MLIBHN453LJQ,0.1981388259326712
N7K0L7EMGCO6,0.23523960908414118
3YR06LUI7LU7,0.19128771985109982
WN20SE8YOVWV,0.29048226544975775
NLW0WEO4VYJF,0.7016487110885767
D4XUCXPBBPV3,0.9270814361655492
9VUFS0OZX5Z3,0.18166596129893564
297BI8867BFN,0.08483609593230598
VQ4UI9R9XISF,0.23410578252367695
J1J2OATNQOFK,0.2891263766910759
0WYGRR9ZD48K,0.08200201380404801
G04VM18NT298,0.22313460365917004
AGLVD50YWY8A,0.4733050023321741
LIJT671XZ62T,0.5165026291568551
FMM5UTX1QQZN,0.7179286005439603
NBE3A806JL5F,0.19817303172729148
V6FDY8ZMJHT7,0.8537445963243792
4U2XJ6271915,0.2725429186362718
QMW0R74SG4EJ,0.2069467726376684
H8TTLBTXA004,0.19862502538879767
6IQUHI4IAG5S,0.18688786060086135
FI6WW6C9VUAX,0.10306329017284463
WNGZ1MTX92OG,0.8718826486298998
JCF5QGO6CROG,0.15091704373004966
9E2LX3L8ETSA,0.2244763522550623
M7IQC8TO8JKB,0.005530445672171976
ME3M7WM6T32B,0.8588822446674469
EK55FNFX9Q72,0.9199957646102838
652EVX4P1R3J,0.18166596129893564
YOXRHT1V7FD3,0.2996516516902623
37KGNRIHP8NO,0.9334229092124618
E248WCNPHX5W,0.1696329455694449
YI8YE6S0FDI9,0.8615575118851116
X1YG6QWAK86S,0.8344243887533448
PRNA7A5D4V7Z,0.3857726638276685
1MZLUFQ2H718,0.18166596129893564
NAWDR2QOSPZN,0.8793976457142327
84N25UU1VDZ7,0.7488671184390595
RW4TACYQD7TN,0.8914079098918949
XU7J0KZAYTF2,0.10778778530084314
XVKE0VPB65XT,0.0030620924867726463
NELDECJH8JRE,0.9484696922117754
QT226WRIYPMU,0.18166596129893564
DFXZBIAF4FO4,0.14631998999935425
893Q9C6L1A9I,0.2072706818791576
APR9MBD19RF3,0.47661452427854883
TECGU8NZHCBR,0.18228004386906144
FZUCYJ2A59A4,0.15091704373004966
8D5EJ5PR7MGI,0.1696329455694449
IDJPBC358MBR,0.18984910336026448
LQSEDH382NSL,0.0030620924867726463
772FMP9V82HE,0.22061468978461327
7MWS30ZU1X9T,0.2244763522550623
5XHG6C0WCYFW,0.13165470196623202
9DC62VREM4P5,0.1696329455694449
WVKMH333KJH5,0.23523960908414118
BXPPXF7AV9DK,0.23019761553240567
78IYLCFC38KF,0.235784724793499
9M96CIQHVVVE,0.08200201380404801
QUQLQ77VLMJI,0.9022626481092325
2FRIT5RX4IMK,0.24439007318088882
ALIYXHLRRENA,0.2400577277002812
HNPE8NXPPZRR,0.9228437236660326
ZQTI3Z91DEPJ,0.9352506377370747
KV8XSGW3GN89,0.16321843188583007
R3ZCG1SLSWKD,0.9270814361655492
OK8ZSJZ4PAL2,0.20058143702376063
Q18FDOQ7SWAN,0.086357786633291
TT87EQ3ID673,0.7211175192328104
YQXAKC26VANV,0.9109279865182912
JX11MN1KK8IK,0.9203140791662392
ACUJVWHSHMOS,0.8134014850440755
567T04ZBELBC,0.17341541216643483
DWLQBX6LYCBZ,0.19572826955157877
GRMPI2MI077L,0.7647170708403488
SWK48DFRHFJL,0.2457490216216332
J8Y76Y707D0Q,0.2302944095050652
01J3KFMHSOYK,0.23333588363152646
QYE593T5WA7G,0.27471467975572683
OHAB7MK661OQ,0.2550971679378468
UX10OHMFKOOX,0.8425056365194307
KG2TALV5VZIV,0.19128771985109982
VYCMV99IM1E3,0.1811357010375612
QN9J18V4JOBY,0.9887501497617934
IM4JN6BKK1YN,0.17341541216643483
YK8X489TGJP4,0.9860794681909368
E1PN68XOT6FI,0.26784483190614916
LLW5H9DM4DQ7,0.8610439673685887
SSUKLO8V0HIO,0.24439007318088882
HOESPKLQ3L0O,0.6818602384524756
CE0BOB44QW5G,0.1981388259326712
PAJV1DHQ6ON1,0.7647170708403488
NAFUZO1OELXN,0.005008736720587348
ACEZDHLKLA1W,0.20342506250147907
W70CRD0G57HI,0.23957341955663963
TQVO2G8K8K9C,0.9352506377370747
H7Q4LFE6EABJ,0.41968702404935265
A0AK66S05C7G,0.0031884050387635757
D4JT5XNSFM51,0.2067362530334539
8NN1J6J6DUL0,0.19128771985109982
2XTCG1C3PMVM,0.04002482638687842
9RT2SE95HUTM,0.19650854752405128
QSWXLGWXYK6J,0.1893196214470223
QJHJM6SRFUPA,0.9220981456806149
O7XPVQVWXDF9,0.1081851532724808
307P747F1PEU,0.15476924701321004
UH7SKD1613JH,0.3097790314125858
CD6TVXTZ9DNT,0.22925634282821739
MTKIAQIQJKY3,0.18166596129893564
5F9I5P13LN31,0.408683380029253
WSYZZ8QMFKA0,0.1889889146762765
X808V1E2X3LP,0.2220107673285117
VNOQE325D0M0,0.34252929895942963
TLSA9RCWD8VE,0.8220916846330346
8BHHDH67S2TQ,0.5292267631476771
9HN7ECG7UL7Z,0.49648143480297724
E5SBCKESPTEC,0.15091704373004966
XDZP31MLASFN,0.18868729560023342
K39MIZJAM9CG,0.08200201380404801
G2LKRAXWWXL8,0.08451636232217187
Q0YPCKQYG8K4,0.007471689716962332
WQBZVD6P8V8L,0.08231309063592314
SZ063LJZWX0Y,0.18924818352863387
BETYM5Y2K23T,0.20165175680144082
TGC5KS2C7OMB,0.22244067825815836
8Q0LRTYSB6KV,0.15171129873645087
CZMAYIJL3GW3,0.23647832419183465
UXR2KYJJTKGH,0.9304598762774423
AE5PI2OEI8SU,0.17341541216643483
L17J857RSTTI,0.18009369350335253
412CNI1T4EU6,0.23061126836630164
0RARWFXAGY4Y,0.7769550301272807
WZX6FMF0KGW5,0.9932692179679216
WZPRRZ5RQZ06,0.16368431475507306
BGQAXVAHQ3ZX,0.9189332545337925
1EG2BQYRF4RP,0.17446818432344222
DYL7S6TSH3FQ,0.9041962119442178
YATJNP0ATXQ6,0.18166596129893564
GVDWL1TFJ1OP,0.39019192158552457
JBNSRNI427V4,0.28762177513939263
5AA3RCV59JMR,0.18115210905016035
J8KXVRW9JYM0,0.14674392607782508
0F8R4Z9SWTRY,0.40179345385296433
C0CT5ENUJZWB,0.003209753066622677
9V15PL0AT9RE,0.8036229698823029
M8ELTAL9NP88,0.9306007740454533
0W1VC2TU9G86,0.22061468978461327
5BZOWNDY0NR1,0.08451636232217187
WQI6H4AVI5U3,0.19649220331986095
RX989U7VG9E1,0.1981388259326712
XFMYS5S5UD6M,0.15314136388394192
2Q5HY0EURE15,0.18009369350335253
GE9MI25N9WQY,0.1981388259326712
3FNP3MP38GYU,0.15212355343900874
ZVH36NP8OG4D,0.18785869852154605
FW8SMMMPY4WU,0.2084074762233404
O4A0OAXTM03N,0.18166596129893564
3GR83WEEQSV8,0.2220107673285117
UDLVUD5IAZSD,0.1889889146762765
QASEMI999VQS,0.17766068785784622
X6ROFOLPMV9W,0.19817303172729148
3Q388GKKWUZH,0.9818500745619302
EXJFKEQ2TJ0P,0.8068446648755615
FANEVXELT49J,0.17341541216643483
MYGYHGCEATIH,0.507991863523709
UQ03LL4ATH8M,0.2220107673285117
HRRK5MPSGSV2,0.976441504943611
KGMXFOD1WZZV,0.18166596129893564
JCWRXSFRCERF,0.20442912633082336
FOX1YSDWFEGQ,0.3889636725539057
V4XLSROPQPD1,0.9352506377370747
U37F5D4U2OS2,0.1694409204607226
CUH38GMHNOU4,0.19296693563385192
ROQRPJHWEX1M,0.17400753579294037
XBYGLKPWC7QG,0.8853770688949155
M2734GSVMZO3,0.23647832419183465
LOAVO7K4NBU5,0.18166596129893564
J3D60BHWHOWI,0.43943626255804574
QIDBYFQG6LYN,0.29022124161047447
9VM3F2Z5VYOL,0.9824531604957907
UJZ78FOQHCQD,0.4448218569787943
JQQQEJIC25Q9,0.17280007294616795
W1GDY1SAL6QG,0.17341541216643483
B9QMO1BV0JUW,0.23019761553240567
4UTLX3CJSRVK,0.9027628964147919
0H5Y5LI6PTT4,0.08451636232217187
DRNMGQ7UIU49,0.18228004386906144
FTKS0A5Y7W2Y,0.20606054192689205
TMQ2Q4YPVAOP,0.17837137702819028
GNA46LRTKPEK,0.8497508485326757
XGH2H0GWBNFD,0.18933550962050036
XXCNZB2COVXZ,0.8200865465696956
7M23LC9BOL6E,0.9171268255255116
CZ8AGD9TQHOU,0.9040804056482508
H5UYRGVUOT07,0.19379826296312852
66D7SXR2TV47,0.23573429025698722
ZJ1POKFH28XX,0.7916959616890198
75T7UOODGNNF,0.8021020951772707
EX2TE1RD9KMX,0.2067362530334539
CEQYKJNOK2Z2,0.17280007294616795
76DJOYWROQUZ,0.18166596129893564
ZRN4REIDC6HB,0.19680327223023003
RVKZNCV7O64F,0.24299237984237537
6BHXBF52EFQ1,0.15091704373004966
2CRC2LOEQE52,0.23523960908414118
FK9FA72HCXMF,0.2252256065260246
FDGDWM14DMBW,0.17837137702819028
3DX6ELK6AHRZ,0.23195701836225835
5937D7D840DH,0.005530445672171976
9PI8I4OVIL36,0.8055993194973233
Q2C0XIMP5KBG,0.9456537735320097
JROLCX6LL2RO,0.20750402316024963
C6P5QGVEVQTR,0.25629094439737127
3T4IU1ZJNDIA,0.2510014922296403
N3ON6CQWDU4Z,0.17766068785784622
LWW08WASNJ2T,0.18868729560023342
L2RAKTUJP4HS,0.18924818352863387
6BPL2YN1MFAQ,0.15091704373004966
